country_txt,alpha_3_code,iyear,latitude,longitude,DistributionAddress,num_killed,num_attacked,csn_adults,csn_seniors
National Council of Jewish Women - New York Section/Sunday and Wednsday Community Kitchen,80730,2005,40.7795025,-73.9829947,241 West 72nd Street,10109,0,10109,0
National Council of Jewish Women - New York Section/Sunday and Wednsday Community Kitchen,80730,2006,40.7795025,-73.9829947,241 West 72nd Street,11925,0,11925,0
National Council of Jewish Women - New York Section/Sunday and Wednsday Community Kitchen,80730,2007,40.7795025,-73.9829947,241 West 72nd Street,11239,0,11239,0
National Council of Jewish Women - New York Section/Sunday and Wednsday Community Kitchen,80730,2008,40.7795025,-73.9829947,241 West 72nd Street,13055,0,13055,0
National Council of Jewish Women - New York Section/Sunday and Wednsday Community Kitchen,80730,2009,40.7795025,-73.9829947,241 West 72nd Street,14109,0,14109,0
National Council of Jewish Women - New York Section/Sunday and Wednsday Community Kitchen,80730,2010,40.7795025,-73.9829947,241 West 72nd Street,13473,0,13473,0
National Council of Jewish Women - New York Section/Sunday and Wednsday Community Kitchen,80730,2011,40.7795025,-73.9829947,241 West 72nd Street,14043,0,14043,0
National Council of Jewish Women - New York Section/Sunday and Wednsday Community Kitchen,80730,2012,40.7795025,-73.9829947,241 West 72nd Street,12976,526,12248,202
National Council of Jewish Women - New York Section/Sunday and Wednsday Community Kitchen,80730,2013,40.7795025,-73.9829947,241 West 72nd Street,12686,0,12686,0
National Council of Jewish Women - New York Section/Sunday and Wednsday Community Kitchen,80730,2014,40.7795025,-73.9829947,241 West 72nd Street,11112,0,11112,0
National Council of Jewish Women - New York Section/Sunday and Wednsday Community Kitchen,80730,2015,40.7795025,-73.9829947,241 West 72nd Street,11853,0,11853,0
National Council of Jewish Women - New York Section/Sunday and Wednsday Community Kitchen,80730,2016,40.7795025,-73.9829947,241 West 72nd Street,12870,553,12096,221
National Council of Jewish Women - New York Section/Sunday and Wednsday Community Kitchen,80730,2017,40.7795025,-73.9829947,241 West 72nd Street,8797,0,8797,0
St. Mark's Church of Christ,81167,2002,40.6741278,-73.9218203,439 Ralph Ave,2690,9,2310,371
St. Mark's Church of Christ,81167,2003,40.6741278,-73.9218203,439 Ralph Ave,2618,5,2499,114
St. Mark's Church of Christ,81167,2004,40.6741278,-73.9218203,439 Ralph Ave,3706,13,3672,21
St. Mark's Church of Christ,81167,2005,40.6741278,-73.9218203,439 Ralph Ave,3700,6,3661,33
St. Mark's Church of Christ,81167,2006,40.6741278,-73.9218203,439 Ralph Ave,3546,6,3527,13
St. Mark's Church of Christ,81167,2007,40.6741278,-73.9218203,439 Ralph Ave,3936,0,3936,0
St. Mark's Church of Christ,81167,2008,40.6741278,-73.9218203,439 Ralph Ave,4836,11,4814,11
St. Mark's Church of Christ,81167,2009,40.6741278,-73.9218203,439 Ralph Ave,3887,0,3887,0
St. Mark's Church of Christ,81167,2010,40.6741278,-73.9218203,439 Ralph Ave,3929,0,3929,0
St. Mark's Church of Christ,81167,2011,40.6741278,-73.9218203,439 Ralph Ave,5970,0,5970,0
St. Mark's Church of Christ,81167,2012,40.6741278,-73.9218203,439 Ralph Ave,6192,0,6192,0
St. Mark's Church of Christ,81167,2013,40.6741278,-73.9218203,439 Ralph Ave,7645,0,7645,0
St. Mark's Church of Christ,81167,2014,40.6741278,-73.9218203,439 Ralph Ave,7810,0,7810,0
St. Mark's Church of Christ,81167,2015,40.6741278,-73.9218203,439 Ralph Ave,7047,8,7039,0
St. Mark's Church of Christ,81167,2016,40.6741278,-73.9218203,439 Ralph Ave,6546,3,6543,0
St. Mark's Church of Christ,81167,2017,40.6741278,-73.9218203,439 Ralph Ave,4224,2,4222,0
"Broadway Community, Inc./BCI Community Lunch Program",81251,2002,40.8070418,-73.9651341,601 West 114th Street,6690,342,5933,415
"Broadway Community, Inc./BCI Community Lunch Program",81251,2003,40.8070418,-73.9651341,601 West 114th Street,8543,230,7688,625
"Broadway Community, Inc./BCI Community Lunch Program",81251,2004,40.8070418,-73.9651341,601 West 114th Street,10766,768,8695,1303
"Broadway Community, Inc./BCI Community Lunch Program",81251,2005,40.8070418,-73.9651341,601 West 114th Street,11778,588,9661,1529
"Broadway Community, Inc./BCI Community Lunch Program",81251,2006,40.8070418,-73.9651341,601 West 114th Street,18701,1699,14185,2817
"Broadway Community, Inc./BCI Community Lunch Program",81251,2007,40.8070418,-73.9651341,601 West 114th Street,18966,1196,14284,3486
"Broadway Community, Inc./BCI Community Lunch Program",81251,2008,40.8070418,-73.9651341,601 West 114th Street,20156,1145,14977,4034
"Broadway Community, Inc./BCI Community Lunch Program",81251,2009,40.8070418,-73.9651341,601 West 114th Street,16547,1333,13304,1910
"Broadway Community, Inc./BCI Community Lunch Program",81251,2010,40.8070418,-73.9651341,601 West 114th Street,18272,1575,14944,1753
"Broadway Community, Inc./BCI Community Lunch Program",81251,2011,40.8070418,-73.9651341,601 West 114th Street,21865,2175,17082,2608
"Broadway Community, Inc./BCI Community Lunch Program",81251,2012,40.8070418,-73.9651341,601 West 114th Street,21766,2399,16683,2684
"Broadway Community, Inc./BCI Community Lunch Program",81251,2013,40.8070418,-73.9651341,601 West 114th Street,19050,1720,15089,2241
"Broadway Community, Inc./BCI Community Lunch Program",81251,2014,40.8070418,-73.9651341,601 West 114th Street,16677,1752,13576,1349
"Broadway Community, Inc./BCI Community Lunch Program",81251,2015,40.8070418,-73.9651341,601 West 114th Street,22656,2488,18264,1904
"Broadway Community, Inc./BCI Community Lunch Program",81251,2016,40.8070418,-73.9651341,601 West 114th Street,21548,1828,17434,2286
"Broadway Community, Inc./BCI Community Lunch Program",81251,2017,40.8070418,-73.9651341,601 West 114th Street,17607,1341,14478,1788
Eastchester Presbyterian Church,81315,2002,40.871255,-73.8470788,3154 Fish Avenue,839,62,440,337
Eastchester Presbyterian Church,81315,2003,40.871255,-73.8470788,3154 Fish Avenue,1294,99,562,633
Eastchester Presbyterian Church,81315,2004,40.871255,-73.8470788,3154 Fish Avenue,1647,59,674,914
Eastchester Presbyterian Church,81315,2005,40.871255,-73.8470788,3154 Fish Avenue,1343,77,550,716
Eastchester Presbyterian Church,81315,2006,40.871255,-73.8470788,3154 Fish Avenue,1550,96,585,869
Eastchester Presbyterian Church,81315,2007,40.871255,-73.8470788,3154 Fish Avenue,1772,194,753,825
Eastchester Presbyterian Church,81315,2008,40.871255,-73.8470788,3154 Fish Avenue,2023,213,796,1014
Eastchester Presbyterian Church,81315,2009,40.871255,-73.8470788,3154 Fish Avenue,1719,125,597,997
Eastchester Presbyterian Church,81315,2010,40.871255,-73.8470788,3154 Fish Avenue,1020,41,293,686
Eastchester Presbyterian Church,81315,2011,40.871255,-73.8470788,3154 Fish Avenue,1647,25,1051,571
Eastchester Presbyterian Church,81315,2012,40.871255,-73.8470788,3154 Fish Avenue,2118,65,1662,391
Eastchester Presbyterian Church,81315,2013,40.871255,-73.8470788,3154 Fish Avenue,1670,34,1219,417
Eastchester Presbyterian Church,81315,2014,40.871255,-73.8470788,3154 Fish Avenue,2238,48,1756,434
Eastchester Presbyterian Church,81315,2015,40.871255,-73.8470788,3154 Fish Avenue,2176,43,1692,441
Eastchester Presbyterian Church,81315,2016,40.871255,-73.8470788,3154 Fish Avenue,2260,36,1766,458
Eastchester Presbyterian Church,81315,2017,40.871255,-73.8470788,3154 Fish Avenue,2304,80,1650,574
Covenant House/Under 21,81279,2002,40.7585012,-73.9959566,460 West 41st Street,37879,23040,14839,0
Covenant House/Under 21,81279,2003,40.7585012,-73.9959566,460 West 41st Street,44525,24971,19554,0
Covenant House/Under 21,81279,2004,40.7585012,-73.9959566,460 West 41st Street,22752,12629,10123,0
Covenant House/Under 21,81279,2005,40.7585012,-73.9959566,460 West 41st Street,17750,9177,8573,0
Covenant House/Under 21,81279,2006,40.7585012,-73.9959566,460 West 41st Street,8316,4158,4158,0
Radio Church of God /GSC,81305,2002,40.8217362,-73.9400111,220 West 145th Street,443,36,365,42
Bethany United Methodist Church,81460,2002,40.6706397,-73.9382776,1208 St. Johns Place,6212,630,3289,2293
Bethany United Methodist Church,81460,2003,40.6706397,-73.9382776,1208 St. Johns Place,8760,845,4867,3048
Bethany United Methodist Church,81460,2004,40.6706397,-73.9382776,1208 St. Johns Place,8412,640,4668,3104
Bethany United Methodist Church,81460,2005,40.6706397,-73.9382776,1208 St. Johns Place,7269,576,3666,3027
